IDENTIFICADOR_EMPRESA,EMPRESA,FECHA,ANIO,TRIMESTRE,HORA,COD_DANE,DEPARTAMENTO,MUNICIPIO,CENTRO_POBLADO,UBICACION,SEXO,EDAD,TIPO_IDENTIFICACION,VINCULADO_EMPRESA,TIPO_VINCULACION,GRADO_ESCOLARIDAD,TIEMPO_VINCULACION,SECCION_EMPRESA,TIPO_LESION,ORIGEN_ACCIDENTE,CAUSA_ACCIDENTE,MEDIDAS
23442.0,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,09/17/2013,2013,3,09:50,19100000,CAUCA,BOLIVAR,BOLIVAR,SECTOR URBANO,M,36,C.C.,S,CONTRATISTA,TÉCNICO SENA,11,Labores de Comercialización,Otra,Violación de distancias de seguridad,Contacto Directo,Se socializara con alertas las distancias de seguridad del retie capacitacion acerca de la planeacion de las actividades  y verificacion en terreno de la aplicacion de las medidas de seguridad
600.0,ELECTRIFICADORA DEL META S.A. E.S.P.,04/03/2012,2012,2,11:31,50001000,META,VILLAVICENCIO,VILLAVICENCIO,SECTOR URBANO,F,48,C.C.,N,NO APLICA,BÁSICA PRIMARIA,11111,Otro - Distribución,Otra,Otra,Contacto Directo,CAPACITACION Y ENTREGA DE CARTILLA DEL USUARIO
2438.0,EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P,02/24/2020,2020,1,10:16,76001000,VALLE DEL CAUCA,CALI,SANTIAGO DE CALI,SECTOR URBANO,M,10,N.N.,N,NO APLICA,OTRO,11111,Otro - Distribución,Electrólisis,Violación de distancias de seguridad,Contacto Indirecto,Accidente en investigacion
2371.0,EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,05/11/2012,2012,2,08:30,86568000,PUTUMAYO,PUERTO ASIS,PUERTO ASIS,ZONA RURAL DISPERSA,M,42,C.C.,S,PLANTA,BACHILLER,147,Otro - Distribución,Otra,Otra,Otra,39
2438.0,EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P,05/21/2011,2011,2,10:35,76001000,VALLE DEL CAUCA,CALI,SANTIAGO DE CALI,SECTOR URBANO,M,1,N.N.,S,CONTRATISTA,OTRO,11111,Otro - Distribución,Otra,Accidentes externos,Contacto Directo,No requiere
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,07/24/2013,2013,3,10:30,47001027,MAGDALENA,SANTA MARTA,MARKETALIA (PALOMINITO),ZONA RURAL DISPERSA,M,34,C.C.,S,CONTRATISTA,TÉCNICO,9,Mantenimiento - Distribución,Quemaduras,Cortocircuito,Equipo defectuoso,Se esta realizando la respectiva gestion de compra de un tipo de guantes que se ajusten a las manos para realizar maniobras finas que sean dielectricos
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,06/20/2016,2016,3,16:30,47189000,MAGDALENA,CIENAGA,CIENAGA,SECTOR URBANO,M,19,C.C.,N,NO APLICA,OTRO,11111,Otro - Comercialización,Muerte,Accidentes externos,Contacto Directo,Se retiro el alambre de pua del poste
2438.0,EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P,11/24/2016,2016,4,09:36,76892000,VALLE DEL CAUCA,YUMBO,YUMBO,SECTOR URBANO,M,1,C.C.,N,NO APLICA,OTRO,11111,Otro - Distribución,Quemaduras,Violación de distancias de seguridad,Contacto Indirecto,NA
1014.0,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,02/13/2012,2012,1,15:30,41799000,HUILA,TELLO,TELLO,SECTOR URBANO,F,10,T.I.,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Muerte,Cortocircuito,CortoCircuito,No  Hubo
594.0,GRUPO ENERGÍA BOGOTA S.A. ESP.,10/28/2014,2014,4,04:30,41306000,HUILA,GIGANTE,GIGANTE,ZONA RURAL DISPERSA,M,26,C.C.,S,PLANTA,TÉCNICO,6,Otro - Transmisión,Derivadas,Rayos,Rayos,socializacion constante de procedimientos a seguir durante condiciones ambientales de lluvia
524.0,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,02/02/2020,2020,1,00:00,68385000,SANTANDER,LANDAZURI,LANDAZURI,ZONA RURAL DISPERSA,M,27,N.N.,N,NO APLICA,OTRO,11111,Otro - Distribución,Muerte,Otra,Otra,evento sin conocimiento por parte de la organizacion
2371.0,EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,07/15/2011,2011,3,09:30,86568000,PUTUMAYO,PUERTO ASIS,PUERTO ASIS,SECTOR URBANO,M,26,C.C.,S,PLANTA,BACHILLER,3,Mantenimiento - Distribución,Otra,Otra,Otra,9
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,05/12/2012,2012,2,07:20,47001027,MAGDALENA,SANTA MARTA,MARKETALIA (PALOMINITO),SECTOR URBANO,M,33,C.C.,N,NO APLICA,TÉCNICO SENA,11111,Otro - Distribución,Muerte,Otra,Arcod Eléctricos,Se suspendiï¿¿ todo tipo de trabajo para este  vehï¿¿culo Canasta Placa T9008 hasta que cumpla  con las pruebas requeridas. .
2103.0,CODENSA S.A. ESP,09/29/2011,2011,3,15:30,00025260,,,,ZONA RURAL DISPERSA,M,33,C.C.,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Muerte,Fallas de operación,Tensión Contacto,39
2438.0,EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P,09/11/2015,2015,3,11:18,76001000,VALLE DEL CAUCA,CALI,SANTIAGO DE CALI,SECTOR URBANO,M,1,N.N.,N,NO APLICA,OTRO,11111,Otro - Distribución,Otra,Violación de distancias de seguridad,Contacto Indirecto,NA
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,05/27/2013,2013,2,15:20,20001000,CESAR,VALLEDUPAR,VALLEDUPAR,SECTOR URBANO,F,25,C.C.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Quemaduras,Otra,Contacto Indirecto,Se envio correo al area de Operacion clientes d la Delegacion sobre revision d conductores y medidor Se normalizo el sector  el aviso reporto lineas  en el suelo lo cual  es un incidente diferente
2438.0,EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P,12/24/2013,2013,4,10:25,76001000,VALLE DEL CAUCA,CALI,SANTIAGO DE CALI,SECTOR URBANO,M,1,N.N.,N,NO APLICA,OTRO,11111,Otro - Distribución,Quemaduras,Accidentes externos,Contacto Indirecto,NA
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,11/10/2015,2015,4,13:00,44001000,LA GUAJIRA,RIOHACHA,RIOHACHA,SECTOR URBANO,M,17,T.I.,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Otra,Violación de distancias de seguridad,Arcod Eléctricos,SE LES EXIGIO A LOS ALBANILES ALEJAR EL ANDAMIO DE CONSTRUCCION DE LAS REDES DE MEDIA TENSION
2438.0,EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P,03/14/2012,2012,1,07:43,76001000,VALLE DEL CAUCA,CALI,SANTIAGO DE CALI,SECTOR URBANO,M,60,N.N.,N,NO APLICA,OTRO,11111,Otro - Distribución,Quemaduras,Accidentes externos,Contacto Indirecto,Se modifica la infraestructura elï¿¿ctrica en el lugar del accidente
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,03/06/2013,2013,1,10:30,84210000,,,,SECTOR URBANO,M,34,C.C.,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Quemaduras,Violación de distancias de seguridad,Arcod Eléctricos,1   Se envia brigada de poda a realizar el trabajo de poda tecnica
2438.0,EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P,10/30/2014,2014,4,15:29,76001000,VALLE DEL CAUCA,CALI,SANTIAGO DE CALI,SECTOR URBANO,M,1,N.N.,N,NO APLICA,OTRO,11111,Otro - Distribución,Muerte,Violación de distancias de seguridad,Contacto Indirecto,NA
2438.0,EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P,08/18/2010,2010,3,18:50,76001000,VALLE DEL CAUCA,CALI,SANTIAGO DE CALI,SECTOR URBANO,M,11,N.N.,N,NO APLICA,BÁSICA PRIMARIA,11111,Otro - Distribución,Quemaduras,Accidentes externos,Contacto Indirecto,2
2371.0,EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,09/30/2012,2012,3,16:10,86865000,PUTUMAYO,VALLE DEL GUAMUEZ,LA HORMIGA,SECTOR URBANO,M,34,C.C.,S,PLANTA,TÉCNICO SENA,34,Otro - Comercialización,Otra,Otra,Otra,39
600.0,ELECTRIFICADORA DEL META S.A. E.S.P.,01/21/2020,2020,1,14:16,50001000,META,VILLAVICENCIO,VILLAVICENCIO,ZONA RURAL DISPERSA,M,1,C.C.,N,NO APLICA,BACHILLER,11111,Otro - Distribución,Muerte,Desatención de normas técnicas,Contacto Indirecto,CARTILLA DEL USARIO
2438.0,EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P,11/11/2011,2011,4,07:40,76001000,VALLE DEL CAUCA,CALI,SANTIAGO DE CALI,SECTOR URBANO,M,30,N.N.,N,NO APLICA,TÉCNICO,11111,Otro - Distribución,Quemaduras,Violación de distancias de seguridad,Contacto Directo,no requiere
2438.0,EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P,10/08/2013,2013,4,10:48,76001000,VALLE DEL CAUCA,CALI,SANTIAGO DE CALI,SECTOR URBANO,M,1,N.N.,N,NO APLICA,OTRO,11111,Otro - Distribución,Quemaduras,Accidentes externos,Contacto Indirecto,NA
1014.0,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,07/03/2020,2020,3,14:00,41001000,HUILA,NEIVA,NEIVA,SECTOR URBANO,F,42,C.C.,N,NO APLICA,BÁSICA PRIMARIA,11111,Otro - Distribución,Muerte,Apertura interruptores con carga,Contacto Indirecto,sensibilizacion a la comunidad  frente a peligros de la corriente
524.0,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,11/12/2010,2010,4,05:45,68679000,SANTANDER,SAN GIL,SAN GIL,SECTOR URBANO,M,35,C.C.,S,PLANTA,TÉCNICO,45,Operación - Distribución,Quemaduras,Negligencia en operación,Contacto Directo,10
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,11/04/2010,2010,4,08:01,44430002,LA GUAJIRA,MAICAO,CARRAIPIA,SECTOR URBANO,M,27,OTRO,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Traumatismos,Fallas de mantenimiento,Otra,39
1846.0,EMPRESA DE ENERGIA DEL VALLE DE SIBUNDOY S.A. E.S.P.,03/14/2014,2014,1,08:10,86749000,PUTUMAYO,SIBUNDOY,SIBUNDOY,ZONA RURAL DISPERSA,M,29,C.C.,N,NO APLICA,BACHILLER TÉCNICO,11111,Mantenimiento - Generación,Otra,Accidentes externos,Otra,Capacitacion personal de seguridad industrial
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,06/23/2016,2016,3,17:00,47001000,MAGDALENA,SANTA MARTA,SANTA MARTA,SECTOR URBANO,M,10,OTRO,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Quemaduras,Fallas de aislamiento,Contacto Directo,Se retiraron las acometidas que estaban energizando la retenida
2371.0,EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,07/16/2014,2014,3,14:00,86219000,PUTUMAYO,COLON,COLON,ZONA RURAL DISPERSA,M,40,C.C.,S,PLANTA,TECNÓLOGO,39,Otro - Distribución,Otra,Otra,Otra,39
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,05/16/2011,2011,2,05:08,44001000,LA GUAJIRA,RIOHACHA,RIOHACHA,SECTOR URBANO,M,53,C.C.,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Muerte,Fallas de mantenimiento,Contacto Directo,Falta de Mtto en conductores de alumbrado pï¿¿blico- se desconectaron.
595.0,EMPRESA DE ENERGIA DE CUNDINAMARCA S.A. ESP,02/02/2016,2016,1,11:00,25592000,CUNDINAMARCA,QUEBRADANEGRA,QUEBRADANEGRA,ZONA RURAL DISPERSA,M,42,C.C.,S,CONTRATISTA,BÁSICA PRIMARIA,21,Mantenimiento - Distribución,Quemaduras,Desatención de normas técnicas,Arcod Eléctricos,Socializacian de la leccian aprendida a todo el personal- Taller de matodo para la revisian de estructuras elactricas de las zonas al momento de la realizacian de trabajos- Taller de planeacian de trabajos de gran envergadura a realizar con 1 o mas cuadrillas ejecutoras Taller de evaluacian de riesgos en zonas de trabajo
23442.0,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,11/10/2016,2016,4,17:00,19517000,CAUCA,PAEZ,BELALCAZAR,SECTOR URBANO,M,39,C.C.,N,NO APLICA,OTRO,11111,,Derivadas,Accidentes externos,CortoCircuito,Realizar campanas de sensibilizacion de riesgo electrico en instalaciones internas y de red Estas campanas se manejan por medio de mensajes al reverso de cada factura mensual Se solicita incidencia a Gestion Danos La brigada repone un 1 fusible de 40 Amperios en el punto de apoyo 2930943 roto a causa de este accidente Se procede a hacer apertura del circuito
524.0,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,05/30/2014,2014,2,18:26,68001000,SANTANDER,BUCARAMANGA,BUCARAMANGA,SECTOR URBANO,M,1,N.N.,N,NO APLICA,BACHILLER,11111,Otro - Distribución,Quemaduras,Violación de distancias de seguridad,Contacto Indirecto,ninguna
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,10/13/2015,2015,4,16:20,70001000,SUCRE,SINCELEJO,SINCELEJO,SECTOR URBANO,M,40,N.N.,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Quemaduras,Violación de distancias de seguridad,Contacto Directo,SE LE INFORMO A LOS RESIDENTES DEL PELIGRO DE EFECTUAR MANIOBRAS QUE VIOLARAN LAS DISTANCIAS DE SEGURIDAD DE LA RED DE MEDIA TENSION
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,07/04/2015,2015,3,12:30,44001000,LA GUAJIRA,RIOHACHA,RIOHACHA,SECTOR URBANO,M,1,C.C.,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Muerte,Accidentes externos,Contacto Directo,El circuito se deja abierto con medidas de seguridad para que la brigada retire la varilla que estaba haciendo contacto con la red primaria y repare el conductor que se averio por dicho contacto
600.0,ELECTRIFICADORA DEL META S.A. E.S.P.,06/18/2015,2015,2,09:33,50226000,META,CUMARAL,CUMARAL,SECTOR URBANO,M,21,C.C.,N,NO APLICA,OTRO,11111,,Otra,Violación de distancias de seguridad,Contacto Indirecto,CARTILLA DE SEGURIDAD DEL USUARIO
604.0,CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. ESP,11/24/2016,2016,4,07:00,54001000,NORTE DE SANTANDER,CUCUTA,CUCUTA,SECTOR URBANO,M,42,C.C.,N,NO APLICA,TÉCNICO,11111,Otro - Distribución,Muerte,Desatención de normas técnicas,Contacto Directo,Sensibilizaciones y socializaciones a la comunidad sobre riesgo electrico
23442.0,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,02/25/2014,2014,1,08:30,19130000,CAUCA,CAJIBIO,CAJIBIO,ZONA RURAL DISPERSA,M,55,C.C.,S,CONTRATISTA,BÁSICA PRIMARIA,2,Operación - Distribución,Traumatismos,Impericia en operación,Arcod Eléctricos,Capacitacion analisis de riesgo Capacitacion en riesgo electrico
524.0,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,07/28/2013,2013,3,08:10,68001000,SANTANDER,BUCARAMANGA,BUCARAMANGA,CENTRO POBLADO,M,37,C.C.,N,NO APLICA,OTRO,11111,Otro - Distribución,Muerte,Violación de áreas restringidas,Contacto Directo,soalizar con la comunidad la no manipulacion el tentido electrico
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,02/25/2011,2011,1,08:00,44090000,LA GUAJIRA,DIBULLA,DIBULLA,ZONA RURAL DISPERSA,F,17,N.N.,N,NO APLICA,BÁSICA PRIMARIA,11111,Otro - Comercialización,Muerte,Fallas de Instalación,Tensión Contacto,Se informï¿¿  a los clientes sobre las redes internas en mal estado y falta de conocimiento al manipular las redes elï¿¿ctricas.
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,11/04/2017,2017,4,14:00,44001000,LA GUAJIRA,RIOHACHA,RIOHACHA,ZONA RURAL DISPERSA,M,50,C.C.,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Muerte,Impericia en operación,Arcod Eléctricos,A LA BOL DE MTTO SOLO SE LE AVISO AL DIA SIGUIENTE DE OCURRIDO EL SUCESO SE REVISO EL SECTOR Y SE LE INFORMO A LAS AUTORIDADES
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,09/23/2011,2011,3,20:00,47001000,MAGDALENA,SANTA MARTA,SANTA MARTA,CENTRO POBLADO,M,7,C.C.,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Quemaduras,Cortocircuito,CortoCircuito,Se procedio a realizar el cambio 157 mts de cable ASCR 1/0 y dos (2) Fusible de 2 amperios dejando el  sector normal
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,06/18/2016,2016,3,09:51,20001000,CESAR,VALLEDUPAR,VALLEDUPAR,CENTRO POBLADO,M,2,OTRO,N,NO APLICA,OTRO,11111,Otro - Distribución,Muerte,Otra,Contacto Indirecto,Se recomienda a la familia adecuar las instalaciones internas para prevenir fallas que puedan afectar a las personas y a las partes locativas del predio
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,11/13/2016,2017,4,20:40,47030000,MAGDALENA,ALGARROBO,ALGARROBO,SECTOR URBANO,F,23,C.C.,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Muerte,Humedades,Contacto Indirecto,Se Reviso y se abrio las tacos que dan servicio a la vivienda
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,09/12/2017,2017,4,15:30,70771000,SUCRE,SUCRE,SUCRE,CENTRO POBLADO,M,9,N.N.,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Quemaduras,Otra,Otra,SE DEBE TENER MUCHA PRECAUCION AL MOMENTO DE ENERGIZAR ELEMENTOS DENTRO DE UNA VIVIENDA PORQUE SE BEDEN MANTENER ESTANDARES DE SEGURIDAD ESTABLECIDOS
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,07/26/2012,2012,4,22:21,47001027,MAGDALENA,SANTA MARTA,MARKETALIA (PALOMINITO),SECTOR URBANO,M,30,N.N.,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Otra,Fallas de aislamiento,Contacto Directo,Se procedio a retirar la acometida que energizaba la retenida e instalar un aislador tensor en la retenida de baja tensiOn
2103.0,CODENSA S.A. ESP,02/28/2020,2020,1,09:45,25053000,CUNDINAMARCA,ARBELAEZ,ARBELAEZ,ZONA RURAL DISPERSA,M,99,C.C.,N,NO APLICA,OTRO,11111,,Quemaduras,Violación de distancias de seguridad,Otra,39
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,03/09/2015,2015,3,14:00,47980006,MAGDALENA,ZONA BANANERA,RIOFRIO,SECTOR URBANO,M,1,OTRO,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Tetanización,Unión y separación constante de materiales conductores,Contacto Directo,Se realizo el empalme y levantamiento de la red de baja tension
524.0,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,06/14/2011,2011,2,19:15,68001000,SANTANDER,BUCARAMANGA,BUCARAMANGA,SECTOR URBANO,M,42,C.C.,S,CONTRATISTA,TECNÓLOGO,5,Mantenimiento - Transmisión,Traumatismos,Negligencia en operación,Otra,9
1014.0,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,05/10/2014,2014,2,10:00,41078000,HUILA,BARAYA,BARAYA,ZONA RURAL DISPERSA,M,38,C.C.,N,NO APLICA,OTRO,11111,Otro - Distribución,Quemaduras,Violación de áreas restringidas,Contacto Directo,Sensibilizacion a la comunidad  frente a peligros de la corriente
23442.0,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,12/05/2016,2016,4,11:20,19698000,CAUCA,SANTANDER DE QUILICHAO,SANTANDER DE QUILICHAO,SECTOR URBANO,M,28,C.C.,S,CONTRATISTA,TÉCNICO,30,Mantenimiento - Distribución,Otra,Cortocircuito,CortoCircuito,Socializar a personal instalacion e hincada de postes con ayuda mecanica y lineas energizadas Reforzar normas de seg Distancias de seg Reglas de oro Lista de chequeo y ATS Capacitacion en investigacion de accidentes de trabajo Mejorar reuniones de inicio de actividades cuando hayan dos o mas brigadas Analizar trabajo identificar riesgos generar controles consignados en formato PGHS 002 06
2438.0,EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P,08/25/2015,2015,3,12:09,76001000,VALLE DEL CAUCA,CALI,SANTIAGO DE CALI,SECTOR URBANO,M,1,N.N.,N,NO APLICA,OTRO,11111,Otro - Distribución,Otra,Violación de distancias de seguridad,Contacto Indirecto,NA
23442.0,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.,09/15/2014,2014,3,11:00,19137000,CAUCA,CALDONO,CALDONO,ZONA RURAL DISPERSA,M,13,T.I.,N,NO APLICA,BÁSICA PRIMARIA,11111,Otro - Comercialización,Muerte,Violación de áreas restringidas,Otra,No se logro obtener informacion detallada sobre el accidente se programa la investigacion de dicho evento para el mes de octubre
2073.0,EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.,05/27/2017,2017,2,16:30,66001000,RISARALDA,PEREIRA,PEREIRA,SECTOR URBANO,M,22,C.C.,N,NO APLICA,PROFESIONAL,11111,Otro - Distribución,Muerte,Violación de distancias de seguridad,Contacto Indirecto,ENTREGA DE CARTILLAS DE SEGURIDAD A LOS USUARIOS
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,04/22/2015,2015,2,08:00,70418000,SUCRE,LOS PALMITOS,LOS PALMITOS,ZONA RURAL DISPERSA,M,58,C.C.,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Muerte,Fallas de aislamiento,Tensión Contacto,SE DESCONECTO LA LAMPARA DE ALUMBRADO PUBLICO DE PROPIEDAD DEL MUNICIPIO DE LOS PALMITOS
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,08/04/2017,2017,4,10:00,20250002,CESAR,EL PASO,LA LOMA,CENTRO POBLADO,M,39,C.C.,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Muerte,Unión y separación constante de gases con presencia de un aislante,Contacto Indirecto,De inmediato que se aviso a la brigada procede a desconectar la acometida y retirar el soldador  se normaliza el servicio en la  vivienda
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,10/08/2014,2014,4,17:00,47189000,MAGDALENA,CIENAGA,CIENAGA,SECTOR URBANO,F,7,OTRO,N,NO APLICA,OTRO,11111,Otro - Comercialización,Traumatismos,Otra,Contacto Directo,SE RETIRO LA ACOMETIDA Y SE AISLO PARA EVITAR CONTACTO CON LA RETENIDA
2073.0,EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.,01/14/1986,2012,2,10:30,66001000,RISARALDA,PEREIRA,PEREIRA,SECTOR URBANO,M,26,C.C.,N,NO APLICA,BACHILLER,11111,,Electrólisis,Violación de distancias de seguridad,Contacto Directo,GUARDAR DISTANCIAS DE SEGURIDAD
2438.0,EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P,08/24/2011,2011,3,10:30,76001000,VALLE DEL CAUCA,CALI,SANTIAGO DE CALI,SECTOR URBANO,M,20,C.C.,N,NO APLICA,OTRO,11111,Otro - Distribución,Quemaduras,Accidentes externos,Contacto Directo,No requiere
2438.0,EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P,08/26/2012,2012,3,07:18,76001000,VALLE DEL CAUCA,CALI,SANTIAGO DE CALI,SECTOR URBANO,M,1,N.N.,N,NO APLICA,OTRO,11111,Otro - Distribución,Otra,Otra,Contacto Directo,NO APLICA
2438.0,EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P,02/26/2020,2020,1,14:06,76001000,VALLE DEL CAUCA,CALI,SANTIAGO DE CALI,SECTOR URBANO,M,28,N.N.,N,NO APLICA,OTRO,11111,Otro - Distribución,Electrólisis,Violación de distancias de seguridad,Contacto Indirecto,Accidente en investigacion
564.0,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,10/10/2011,2011,4,15:00,05088000,ANTIOQUIA,BELLO,BELLO,SECTOR URBANO,M,99,N.N.,N,NO APLICA,OTRO,11111,Otro - Distribución,Muerte,Otra,Contacto Indirecto,Campana  de radio y television sobre uso seguro de la energia
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,09/01/2012,2012,3,09:00,20001000,CESAR,VALLEDUPAR,VALLEDUPAR,SECTOR URBANO,M,5,N.N.,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Otra,Otra,Otra,Estan en estudio
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,05/15/2016,2016,3,05:50,70823000,SUCRE,TOLU VIEJO,TOLU VIEJO,ZONA RURAL DISPERSA,M,16,T.I.,N,NO APLICA,BÁSICA PRIMARIA,11111,Otro - Distribución,Muerte,Violación de áreas restringidas,Tensión Contacto,SE DEBEN INSTALAR SENALIZACION EN LUGARES ESTRATEGICOS DE ESTA CERCA ELECTRICAS
524.0,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,01/26/2017,2017,1,10:30,68235000,SANTANDER,EL CARMEN DE CHUCURI,EL CARMEN DE CHUCURI,ZONA RURAL DISPERSA,M,48,C.C.,N,NO APLICA,OTRO,11111,Otro - Distribución,Muerte,Accidentes externos,Contacto Directo,inspeccion en sitio
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,12/10/2011,2011,4,13:15,20001000,CESAR,VALLEDUPAR,VALLEDUPAR,SECTOR URBANO,M,11,N.N.,N,NO APLICA,BÁSICA PRIMARIA,11111,Otro - Distribución,Otra,Otra,Contacto Indirecto,brigada de ECA aislï¿¿ el peligro. Poste fue reemplazado por esa empresa. Aviso SGI: 2796528.
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,09/17/2014,2014,3,17:00,47001000,MAGDALENA,SANTA MARTA,SANTA MARTA,SECTOR URBANO,M,4,OTRO,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Otra,Desatención de normas técnicas,Contacto Directo,Se retiraron los cables que alimentaban la luminaria y la retenida tiene su respectivo aislador tensor
564.0,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,06/22/2011,2011,2,17:00,05125000,ANTIOQUIA,CAICEDO,CAICEDO,ZONA RURAL DISPERSA,M,13,T.I.,N,NO APLICA,OTRO,11111,Otro - Distribución,Muerte,Accidentes externos,Contacto Directo,Continuar dando  informaciï¿¿n a los usuarios por los medios de comunicaciï¿¿n  por cartilla o folletos de no intervenir redes primarias
595.0,EMPRESA DE ENERGIA DE CUNDINAMARCA S.A. ESP,07/11/2011,2011,3,09:45,25530000,CUNDINAMARCA,PARATEBUENO,PARATEBUENO,ZONA RURAL DISPERSA,M,31,C.C.,S,CONTRATISTA,BÁSICA PRIMARIA,74,Mantenimiento - Distribución,Tetanización,Otra,Contacto Directo,GUARDAR DISTANCIAS DE SEGURIDAD Y RESTRINGIR ACCESOS A LOS CIRCUITOS
